,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
813,One Point Perspective,Arctic Monkeys,spotify:track:1t67WYNfUxfOiwaz7SJ66b,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,audio_features,1t67WYNfUxfOiwaz7SJ66b,spotify:track:1t67WYNfUxfOiwaz7SJ66b,https://api.spotify.com/v1/tracks/1t67WYNfUxfOiwaz7SJ66b,https://api.spotify.com/v1/audio-analysis/1t67WYNfUxfOiwaz7SJ66b,208640,4
814,Feeling Electric,Parade of Lights,spotify:track:2wHJj7r73uyiMjayyaoJGk,0.449,0.833,0,-4.626,1,0.0548,0.000387,0.000562,0.151,0.637,97.055,audio_features,2wHJj7r73uyiMjayyaoJGk,spotify:track:2wHJj7r73uyiMjayyaoJGk,https://api.spotify.com/v1/tracks/2wHJj7r73uyiMjayyaoJGk,https://api.spotify.com/v1/audio-analysis/2wHJj7r73uyiMjayyaoJGk,221617,4
815,Out Of The Blue,Prides,spotify:track:61nLQwH4mhDJxNOvoTemeY,0.512,0.787,5,-5.852,1,0.0323,1.79e-05,0.0917,0.351,0.558,87.992,audio_features,61nLQwH4mhDJxNOvoTemeY,spotify:track:61nLQwH4mhDJxNOvoTemeY,https://api.spotify.com/v1/tracks/61nLQwH4mhDJxNOvoTemeY,https://api.spotify.com/v1/audio-analysis/61nLQwH4mhDJxNOvoTemeY,221744,4
816,Wild Heart,Saint Raymond,spotify:track:6z2WRszNAq4YHlw3WuwjZR,0.708,0.875,11,-7.539,1,0.0458,0.0233,0.000349,0.0589,0.728,109.949,audio_features,6z2WRszNAq4YHlw3WuwjZR,spotify:track:6z2WRszNAq4YHlw3WuwjZR,https://api.spotify.com/v1/tracks/6z2WRszNAq4YHlw3WuwjZR,https://api.spotify.com/v1/audio-analysis/6z2WRszNAq4YHlw3WuwjZR,263395,4
817,Machu Picchu,The Strokes,spotify:track:6mVD1SfTvlFAPVi7txFL5H,0.695,0.817,1,-5.294,1,0.0659,0.0132,0.097,0.0601,0.874,105.014,audio_features,6mVD1SfTvlFAPVi7txFL5H,spotify:track:6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/tracks/6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/audio-analysis/6mVD1SfTvlFAPVi7txFL5H,209627,4
818,Sonnet,The Verve,spotify:track:6OgWHP8rRXiq7VMaryVaVo,0.433,0.725,0,-7.296,1,0.0244,0.12,4.34e-05,0.225,0.376,89.059,audio_features,6OgWHP8rRXiq7VMaryVaVo,spotify:track:6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/tracks/6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/audio-analysis/6OgWHP8rRXiq7VMaryVaVo,261360,4
819,From The Ritz To The Rubble,Arctic Monkeys,spotify:track:2vQQfWTanvD99OeHLAoyhW,0.216,0.882,11,-5.176,0,0.0439,0.00147,0,0.308,0.656,189.286,audio_features,2vQQfWTanvD99OeHLAoyhW,spotify:track:2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/tracks/2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/audio-analysis/2vQQfWTanvD99OeHLAoyhW,193427,4
820,At Most A Kiss,Blossoms,spotify:track:4n5M8BJ7gekZI4lDbAQjKU,0.544,0.881,9,-5.494,0,0.0554,0.00269,8.09e-05,0.142,0.565,126.869,audio_features,4n5M8BJ7gekZI4lDbAQjKU,spotify:track:4n5M8BJ7gekZI4lDbAQjKU,https://api.spotify.com/v1/tracks/4n5M8BJ7gekZI4lDbAQjKU,https://api.spotify.com/v1/audio-analysis/4n5M8BJ7gekZI4lDbAQjKU,178370,4
821,Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,spotify:track:6WFQsZZa81anp9BkqZMyTb,0.583,0.791,0,-4.192,1,0.0644,0.309,0,0.0996,0.615,151.869,audio_features,6WFQsZZa81anp9BkqZMyTb,spotify:track:6WFQsZZa81anp9BkqZMyTb,https://api.spotify.com/v1/tracks/6WFQsZZa81anp9BkqZMyTb,https://api.spotify.com/v1/audio-analysis/6WFQsZZa81anp9BkqZMyTb,212507,4
822,Semi-Charmed Life,Third Eye Blind,spotify:track:42et6fnHCw1HIPSrdPprMl,0.64,0.864,7,-6.576,1,0.0314,0.00832,0,0.123,0.701,102.026,audio_features,42et6fnHCw1HIPSrdPprMl,spotify:track:42et6fnHCw1HIPSrdPprMl,https://api.spotify.com/v1/tracks/42et6fnHCw1HIPSrdPprMl,https://api.spotify.com/v1/audio-analysis/42et6fnHCw1HIPSrdPprMl,268360,4
823,Reptilia,The Strokes,spotify:track:57Xjny5yNzAcsxnusKmAfA,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219827,4
824,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Jason Derulo,spotify:track:7wD6iRghe6SnKHkvHqpnC5,0.707,0.845,8,-3.478,1,0.201,0.0278,0,0.134,0.507,120.125,audio_features,7wD6iRghe6SnKHkvHqpnC5,spotify:track:7wD6iRghe6SnKHkvHqpnC5,https://api.spotify.com/v1/tracks/7wD6iRghe6SnKHkvHqpnC5,https://api.spotify.com/v1/audio-analysis/7wD6iRghe6SnKHkvHqpnC5,187390,4
825,Miami,Will Smith,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,0.877,0.534,1,-6.178,1,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,audio_features,6e8Ou0wiqAzIpWb2eSxll8,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,https://api.spotify.com/v1/tracks/6e8Ou0wiqAzIpWb2eSxll8,https://api.spotify.com/v1/audio-analysis/6e8Ou0wiqAzIpWb2eSxll8,197560,4
826,No Mistakes,Kanye West,spotify:track:35KV2Nuib6jPMVN00O8iba,0.643,0.646,10,-2.442,0,0.0629,0.0393,0,0.109,0.35,80.174,audio_features,35KV2Nuib6jPMVN00O8iba,spotify:track:35KV2Nuib6jPMVN00O8iba,https://api.spotify.com/v1/tracks/35KV2Nuib6jPMVN00O8iba,https://api.spotify.com/v1/audio-analysis/35KV2Nuib6jPMVN00O8iba,123040,4
827,Ghost Town,Kanye West,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,0.573,0.545,7,-4.247,0,0.0288,0.0969,0,0.329,0.297,83.378,audio_features,7vgTNTaEz3CsBZ1N4YQalM,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/tracks/7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/audio-analysis/7vgTNTaEz3CsBZ1N4YQalM,271387,4
828,44 More,Logic,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,audio_features,3e7Y6sfFlIdBMJhX7wpqVO,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/tracks/3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/audio-analysis/3e7Y6sfFlIdBMJhX7wpqVO,188600,4
829,BoomTrap Protocol,Logic,spotify:track:4fZxGiES1FKbNqJPrI4L3s,0.747,0.532,10,-5.474,0,0.0394,0.0549,2.78e-06,0.121,0.347,77.032,audio_features,4fZxGiES1FKbNqJPrI4L3s,spotify:track:4fZxGiES1FKbNqJPrI4L3s,https://api.spotify.com/v1/tracks/4fZxGiES1FKbNqJPrI4L3s,https://api.spotify.com/v1/audio-analysis/4fZxGiES1FKbNqJPrI4L3s,221360,4
830,Till The End,Logic,spotify:track:66urf1ZXFy4qVKdNqcdbaZ,0.587,0.726,1,-6.263,1,0.214,0.216,0,0.0868,0.248,151.882,audio_features,66urf1ZXFy4qVKdNqcdbaZ,spotify:track:66urf1ZXFy4qVKdNqcdbaZ,https://api.spotify.com/v1/tracks/66urf1ZXFy4qVKdNqcdbaZ,https://api.spotify.com/v1/audio-analysis/66urf1ZXFy4qVKdNqcdbaZ,312360,4
831,What I Miss Most,Calum Scott,spotify:track:49bvrlmLoV4TcJSVh91xwv,0.64,0.758,0,-6.315,1,0.0819,0.0376,4.82e-05,0.129,0.474,132.997,audio_features,49bvrlmLoV4TcJSVh91xwv,spotify:track:49bvrlmLoV4TcJSVh91xwv,https://api.spotify.com/v1/tracks/49bvrlmLoV4TcJSVh91xwv,https://api.spotify.com/v1/audio-analysis/49bvrlmLoV4TcJSVh91xwv,231168,4
832,Humility (feat. George Benson),Gorillaz,spotify:track:5fGWdNGGnvKrrHL6U7c1Vp,0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,audio_features,5fGWdNGGnvKrrHL6U7c1Vp,spotify:track:5fGWdNGGnvKrrHL6U7c1Vp,https://api.spotify.com/v1/tracks/5fGWdNGGnvKrrHL6U7c1Vp,https://api.spotify.com/v1/audio-analysis/5fGWdNGGnvKrrHL6U7c1Vp,197933,4
833,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4
834,Pursuit Of Happiness (Nightmare),Kid Cudi,spotify:track:4kTLpAbhuEGHAAdDjOIWaa,0.627,0.589,0,-9.056,1,0.0405,0.497,7.05e-05,0.324,0.247,115.284,audio_features,4kTLpAbhuEGHAAdDjOIWaa,spotify:track:4kTLpAbhuEGHAAdDjOIWaa,https://api.spotify.com/v1/tracks/4kTLpAbhuEGHAAdDjOIWaa,https://api.spotify.com/v1/audio-analysis/4kTLpAbhuEGHAAdDjOIWaa,295293,4
835,Jesus Walks,Kanye West,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4
836,Girls & Boys,Blur,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,0.693,0.875,7,-8.354,0,0.0315,0.00971,0,0.0601,0.901,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4
837,Reborn,KIDS SEE GHOSTS,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,audio_features,4RVbK6cV0VqWdpCDcx3hiT,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/tracks/4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/audio-analysis/4RVbK6cV0VqWdpCDcx3hiT,324674,4
838,Midsummer Madness,88rising,spotify:track:6TodWdTSDfzwgYynTZSvJn,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,audio_features,6TodWdTSDfzwgYynTZSvJn,spotify:track:6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/tracks/6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/audio-analysis/6TodWdTSDfzwgYynTZSvJn,280842,4
839,Mess Is Mine,Vance Joy,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,audio_features,7BVwi9cIzSc6tpyxsp47vJ,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,https://api.spotify.com/v1/tracks/7BVwi9cIzSc6tpyxsp47vJ,https://api.spotify.com/v1/audio-analysis/7BVwi9cIzSc6tpyxsp47vJ,223640,1
840,Lightning Bolt,Jake Bugg,spotify:track:79DO6dBi8936P6EShLB209,0.551,0.839,9,-4.555,1,0.0787,0.0818,0,0.151,0.681,116.051,audio_features,79DO6dBi8936P6EShLB209,spotify:track:79DO6dBi8936P6EShLB209,https://api.spotify.com/v1/tracks/79DO6dBi8936P6EShLB209,https://api.spotify.com/v1/audio-analysis/79DO6dBi8936P6EShLB209,144013,4
841,Seasons,The Snuts,spotify:track:2yJrBMZpkZ1KvMYxYvRGOO,0.319,0.897,7,-2.767,1,0.0746,0.00125,0.000142,0.32,0.362,148.271,audio_features,2yJrBMZpkZ1KvMYxYvRGOO,spotify:track:2yJrBMZpkZ1KvMYxYvRGOO,https://api.spotify.com/v1/tracks/2yJrBMZpkZ1KvMYxYvRGOO,https://api.spotify.com/v1/audio-analysis/2yJrBMZpkZ1KvMYxYvRGOO,199274,4
842,Glasgow - Demo,The Snuts,spotify:track:1S0VZwSJFsJ8ArIhGJoh5H,0.3,0.621,11,-6.82,1,0.0328,0.0335,0.0304,0.238,0.183,128.22,audio_features,1S0VZwSJFsJ8ArIhGJoh5H,spotify:track:1S0VZwSJFsJ8ArIhGJoh5H,https://api.spotify.com/v1/tracks/1S0VZwSJFsJ8ArIhGJoh5H,https://api.spotify.com/v1/audio-analysis/1S0VZwSJFsJ8ArIhGJoh5H,301296,4
843,Born To Be Yours,Kygo,spotify:track:0kHyKhJMukHEPfeh8s7rdM,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,audio_features,0kHyKhJMukHEPfeh8s7rdM,spotify:track:0kHyKhJMukHEPfeh8s7rdM,https://api.spotify.com/v1/tracks/0kHyKhJMukHEPfeh8s7rdM,https://api.spotify.com/v1/audio-analysis/0kHyKhJMukHEPfeh8s7rdM,193321,4
844,Will He,Joji,spotify:track:7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,audio_features,7wvwXi9Z66dcH5t202vVkN,spotify:track:7wvwXi9Z66dcH5t202vVkN,https://api.spotify.com/v1/tracks/7wvwXi9Z66dcH5t202vVkN,https://api.spotify.com/v1/audio-analysis/7wvwXi9Z66dcH5t202vVkN,202103,4
845,Lucid Dreams,Juice WRLD,spotify:track:285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
846,Fire Flies,Gorillaz,spotify:track:4A5FLaZI3Ni5eT0c9fqi8F,0.346,0.511,4,-10.022,0,0.044,0.278,0.0456,0.122,0.212,134.927,audio_features,4A5FLaZI3Ni5eT0c9fqi8F,spotify:track:4A5FLaZI3Ni5eT0c9fqi8F,https://api.spotify.com/v1/tracks/4A5FLaZI3Ni5eT0c9fqi8F,https://api.spotify.com/v1/audio-analysis/4A5FLaZI3Ni5eT0c9fqi8F,233373,3
847,Don’t Matter To Me (with Michael Jackson),Drake,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,audio_features,6G8kHiVZ1jW7vHMPVRNZU0,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,245787,4
848,Stay High - Habits Remix,Tove Lo,spotify:track:5JCi3pyggvk4B0yd0BK3ow,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,audio_features,5JCi3pyggvk4B0yd0BK3ow,spotify:track:5JCi3pyggvk4B0yd0BK3ow,https://api.spotify.com/v1/tracks/5JCi3pyggvk4B0yd0BK3ow,https://api.spotify.com/v1/audio-analysis/5JCi3pyggvk4B0yd0BK3ow,258387,4
849,Three Lions,"Baddiel, Skinner & Lightning Seeds",spotify:track:1b7kLkJkr6XRYgWqVmDm05,0.537,0.794,3,-6.324,1,0.0303,0.0702,0,0.346,0.577,126.313,audio_features,1b7kLkJkr6XRYgWqVmDm05,spotify:track:1b7kLkJkr6XRYgWqVmDm05,https://api.spotify.com/v1/tracks/1b7kLkJkr6XRYgWqVmDm05,https://api.spotify.com/v1/audio-analysis/1b7kLkJkr6XRYgWqVmDm05,226720,4
850,Shotgun,George Ezra,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,audio_features,4ofwffwvvnbSkrMSCKQDaC,spotify:track:4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,201287,4
851,World in Motion,New Order,spotify:track:08po8QZK3tihnLBZWATAki,0.603,0.955,1,-4.111,1,0.0458,0.0239,0.0451,0.119,0.787,123.922,audio_features,08po8QZK3tihnLBZWATAki,spotify:track:08po8QZK3tihnLBZWATAki,https://api.spotify.com/v1/tracks/08po8QZK3tihnLBZWATAki,https://api.spotify.com/v1/audio-analysis/08po8QZK3tihnLBZWATAki,270827,4
852,In My Feelings,Drake,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,audio_features,2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4
853,Stacy's Mom,Bowling For Soup,spotify:track:373kL6gycElmvrcrnL9tOa,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,373kL6gycElmvrcrnL9tOa,spotify:track:373kL6gycElmvrcrnL9tOa,https://api.spotify.com/v1/tracks/373kL6gycElmvrcrnL9tOa,https://api.spotify.com/v1/audio-analysis/373kL6gycElmvrcrnL9tOa,193043,4
854,The Bitch Song - 2011,Bowling For Soup,spotify:track:3iGMDXyDBZuAFJzZTkejVg,0.309,0.896,9,-2.936,1,0.0708,0.000364,3.84e-06,0.0889,0.412,169.993,audio_features,3iGMDXyDBZuAFJzZTkejVg,spotify:track:3iGMDXyDBZuAFJzZTkejVg,https://api.spotify.com/v1/tracks/3iGMDXyDBZuAFJzZTkejVg,https://api.spotify.com/v1/audio-analysis/3iGMDXyDBZuAFJzZTkejVg,198414,4
855,Leave a Light On,Tom Walker,spotify:track:6lOWoTqVnAWXchddtTH31W,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,audio_features,6lOWoTqVnAWXchddtTH31W,spotify:track:6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,185863,4
856,Jackie Chan,Tiësto,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
857,Oh Love,Green Day,spotify:track:1qIgyDoc2rwtq8w49jeWL8,0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,audio_features,1qIgyDoc2rwtq8w49jeWL8,spotify:track:1qIgyDoc2rwtq8w49jeWL8,https://api.spotify.com/v1/tracks/1qIgyDoc2rwtq8w49jeWL8,https://api.spotify.com/v1/audio-analysis/1qIgyDoc2rwtq8w49jeWL8,303293,4
858,Stray Heart,Green Day,spotify:track:2Q22sa3Y4lKXHHBBAxEhYY,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,audio_features,2Q22sa3Y4lKXHHBBAxEhYY,spotify:track:2Q22sa3Y4lKXHHBBAxEhYY,https://api.spotify.com/v1/tracks/2Q22sa3Y4lKXHHBBAxEhYY,https://api.spotify.com/v1/audio-analysis/2Q22sa3Y4lKXHHBBAxEhYY,224947,4
859,Brain Stew,Green Day,spotify:track:1nLnpLXvl68RZCSjfkyiaa,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,audio_features,1nLnpLXvl68RZCSjfkyiaa,spotify:track:1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/tracks/1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/audio-analysis/1nLnpLXvl68RZCSjfkyiaa,193000,4
860,Waiting,Green Day,spotify:track:390SemxFYgPZ3FfGVqiIqt,0.557,0.834,8,-4.371,1,0.0335,0.0219,0,0.329,0.659,137.69,audio_features,390SemxFYgPZ3FfGVqiIqt,spotify:track:390SemxFYgPZ3FfGVqiIqt,https://api.spotify.com/v1/tracks/390SemxFYgPZ3FfGVqiIqt,https://api.spotify.com/v1/audio-analysis/390SemxFYgPZ3FfGVqiIqt,192360,4
861,Back in the USA,Green Day,spotify:track:53oEpGga4UriwcOKc35LpM,0.394,0.961,1,-3.733,1,0.0438,5.22e-05,0.000131,0.101,0.842,175.991,audio_features,53oEpGga4UriwcOKc35LpM,spotify:track:53oEpGga4UriwcOKc35LpM,https://api.spotify.com/v1/tracks/53oEpGga4UriwcOKc35LpM,https://api.spotify.com/v1/audio-analysis/53oEpGga4UriwcOKc35LpM,156248,4
862,Come and See Me (feat. Drake),PARTYNEXTDOOR,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,audio_features,1wZqJM5FGDEl3FjHDxDyQd,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,https://api.spotify.com/v1/tracks/1wZqJM5FGDEl3FjHDxDyQd,https://api.spotify.com/v1/audio-analysis/1wZqJM5FGDEl3FjHDxDyQd,235477,4
863,Free Fallin',Tom Petty,spotify:track:5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
864,I Won't Back Down,Tom Petty,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4
865,Rockin' Chair - Remastered,Oasis,spotify:track:3RQlPnPdfHkVLHOx6C4ijN,0.509,0.896,9,-4.236,0,0.0356,0.000802,4.44e-06,0.0412,0.315,126.404,audio_features,3RQlPnPdfHkVLHOx6C4ijN,spotify:track:3RQlPnPdfHkVLHOx6C4ijN,https://api.spotify.com/v1/tracks/3RQlPnPdfHkVLHOx6C4ijN,https://api.spotify.com/v1/audio-analysis/3RQlPnPdfHkVLHOx6C4ijN,279200,4
866,American Boy,Estelle,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4
867,Still Take You Home,Arctic Monkeys,spotify:track:64a5XZCVDWwvC7gwPPCsH6,0.599,0.946,8,-4.192,1,0.0378,0.000669,0,0.0973,0.653,108.934,audio_features,64a5XZCVDWwvC7gwPPCsH6,spotify:track:64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/tracks/64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/audio-analysis/64a5XZCVDWwvC7gwPPCsH6,173667,4
868,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,spotify:track:111SaDBbcHW0zedi4RBHDp,0.58,0.972,11,-4.274,0,0.0589,0.00384,0,0.296,0.926,105.492,audio_features,111SaDBbcHW0zedi4RBHDp,spotify:track:111SaDBbcHW0zedi4RBHDp,https://api.spotify.com/v1/tracks/111SaDBbcHW0zedi4RBHDp,https://api.spotify.com/v1/audio-analysis/111SaDBbcHW0zedi4RBHDp,130813,4
869,Dancing Shoes,Arctic Monkeys,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ,0.522,0.889,1,-4.137,1,0.0461,0.00328,0,0.345,0.852,144.499,audio_features,0hAMkY2kwdXPPDfQ1e3BmJ,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/tracks/0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/audio-analysis/0hAMkY2kwdXPPDfQ1e3BmJ,141133,4
870,A Certain Romance,Arctic Monkeys,spotify:track:0eDQj41kzBhMKQIkTt6OJR,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949,audio_features,0eDQj41kzBhMKQIkTt6OJR,spotify:track:0eDQj41kzBhMKQIkTt6OJR,https://api.spotify.com/v1/tracks/0eDQj41kzBhMKQIkTt6OJR,https://api.spotify.com/v1/audio-analysis/0eDQj41kzBhMKQIkTt6OJR,331200,4
871,Ms. Jackson,Outkast,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
872,Rio (feat. Digital Farm Animals),Netsky,spotify:track:3usdTkRcpEDV27vpSUkvg6,0.489,0.891,0,-4.535,1,0.0383,0.00268,0.054,0.085,0.569,173.125,audio_features,3usdTkRcpEDV27vpSUkvg6,spotify:track:3usdTkRcpEDV27vpSUkvg6,https://api.spotify.com/v1/tracks/3usdTkRcpEDV27vpSUkvg6,https://api.spotify.com/v1/audio-analysis/3usdTkRcpEDV27vpSUkvg6,229240,4
